label,text
Hepatitis B,"My body has shown signs such as itching, fatigue, lethargy, dark urine, loss of appetite, abdominal pain, yellow urine, yellowing of eyes, malaise, receiving blood transfusion, receiving unsterile injections."
Hepatitis B,"Lately, I've been dealing with itching, fatigue, lethargy, yellowish skin, loss of appetite, abdominal pain, yellow urine, yellowing of eyes, malaise, receiving blood transfusion, receiving unsterile injections."
Hepatitis B,"Symptoms like itching, fatigue, lethargy, yellowish skin, dark urine, abdominal pain, yellow urine, yellowing of eyes, malaise, receiving blood transfusion, receiving unsterile injections are really bothering me."
Hepatitis B,"Symptoms like itching, fatigue, lethargy, yellowish skin, dark urine, loss of appetite, yellow urine, yellowing of eyes, malaise, receiving blood transfusion, receiving unsterile injections are really bothering me."
Hepatitis B,"Symptoms like itching, fatigue, lethargy, yellowish skin, dark urine, loss of appetite, abdominal pain, yellowing of eyes, malaise, receiving blood transfusion, receiving unsterile injections are really bothering me."
Hepatitis C,"Lately, I've been dealing with fatigue, yellowish skin, nausea, loss of appetite. I also have a family history of Hepatitis C."
Hepatitis C,"Lately, I've been dealing with fatigue, yellowish skin, nausea, loss of appetite, yellowing of eyes. I also have a family history of Hepatitis C."
Hepatitis C,"I'm experiencing yellowish skin, nausea, loss of appetite, yellowing of eyes. I also have a family history of Hepatitis C."
Hepatitis C,"I'm experiencing fatigue, nausea, loss of appetite, yellowing of eyes. I also have a family history of Hepatitis C."
Hepatitis C,"I'm experiencing fatigue, yellowish skin, loss of appetite, yellowing of eyes. I also have a family history of Hepatitis C."
Hepatitis C,"I'm experiencing fatigue, yellowish skin, nausea, yellowing of eyes. I also have a family history of Hepatitis C."
Hepatitis C,"Symptoms like fatigue, yellowish skin, nausea, loss of appetite, family history of Hepatitis is really bothering me."
Hepatitis C,"I'm experiencing fatigue, yellowish skin, nausea, loss of appetite, yellowing of eyes."
Hepatitis C,"Lately, I've been dealing with fatigue, yellowish skin, nausea, loss of appetite, yellowing of eyes. I also have a family history of Hepatitis C."
Hepatitis C,"I've noticed things like fatigue, yellowish skin, nausea, loss of appetite, yellowing of eyes. I also have a family history of Hepatitis C."
Hepatitis D,"I've noticed things like joint pain, vomiting, fatigue, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes happening recently."
Hepatitis D,"Symptoms like vomiting, fatigue, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes are really bothering me."
Hepatitis D,"Lately, I've been dealing with joint pain, fatigue, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes."
Hepatitis D,"I'm experiencing joint pain, vomiting, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes."
Hepatitis D,"Symptoms like joint pain, vomiting, fatigue, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes are really bothering me."
Hepatitis D,"I've noticed things like joint pain, vomiting, fatigue, yellowish skin, nausea, loss of appetite, abdominal pain, yellowing of eyes happening recently."
Hepatitis D,"Symptoms like joint pain, vomiting, fatigue, yellowish skin, dark urine, loss of appetite, abdominal pain, yellowing of eyes are really bothering me."
Hepatitis D,"I'm experiencing joint pain, vomiting, fatigue, yellowish skin, dark urine, nausea, abdominal pain, yellowing of eyes."
Hepatitis D,"I've noticed things like joint pain, vomiting, fatigue, yellowish skin, dark urine, nausea, loss of appetite, yellowing of eyes happening recently."
Hepatitis D,"Lately, I've been dealing with joint pain, vomiting, fatigue, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain."
Hepatitis E,"I've noticed things like joint pain, vomiting, fatigue, high fever, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes, coma, stomach bleeding happening recently."
Hepatitis E,"I'm experiencing joint pain, vomiting, fatigue, high fever, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes, acute liver failure, coma, stomach bleeding."
Hepatitis E,"I've noticed things like joint pain, vomiting, fatigue, high fever, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes, acute liver failure, coma, stomach bleeding happening recently."
Hepatitis E,"I've noticed things like vomiting, fatigue, high fever, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes, acute liver failure, coma, stomach bleeding happening recently."
Hepatitis E,"Symptoms like joint pain, fatigue, high fever, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes, acute liver failure, coma, stomach bleeding are really bothering me."
Hepatitis E,"I'm experiencing joint pain, vomiting, high fever, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes, acute liver failure, coma, stomach bleeding."
Hepatitis E,"I'm experiencing joint pain, vomiting, fatigue, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes, acute liver failure, coma, stomach bleeding."
Hepatitis E,"My body has shown signs such as joint pain, vomiting, fatigue, high fever, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes, acute liver failure, coma, stomach bleeding."
Hepatitis E,"Lately, I've been dealing with joint pain, vomiting, fatigue, high fever, yellowish skin, nausea, loss of appetite, abdominal pain, yellowing of eyes, acute liver failure, coma, stomach bleeding."
Hepatitis E,"I've noticed things like joint pain, vomiting, fatigue, high fever, yellowish skin, dark urine, loss of appetite, abdominal pain, yellowing of eyes, acute liver failure, coma, stomach bleeding happening recently."
Alcoholic hepatitis,"I'm experiencing vomiting, yellowish skin, abdominal pain, swelling of stomach, distention of abdomen, history of alcohol consumption, fluid overload."
Alcoholic hepatitis,"Symptoms like vomiting, yellowish skin, abdominal pain, swelling of stomach, distention of abdomen, history of alcohol consumption, fluid overload are really bothering me."
Alcoholic hepatitis,"Lately, I've been dealing with yellowish skin, abdominal pain, swelling of stomach, distention of abdomen, history of alcohol consumption, fluid overload."
Alcoholic hepatitis,"Symptoms like vomiting, abdominal pain, swelling of stomach, distention of abdomen, history of alcohol consumption, fluid overload are really bothering me."
Alcoholic hepatitis,"Lately, I've been dealing with vomiting, yellowish skin, swelling of stomach, distention of abdomen, history of alcohol consumption, fluid overload."
Alcoholic hepatitis,"My body has shown signs such as vomiting, yellowish skin, abdominal pain, distention of abdomen, history of alcohol consumption, fluid overload."
Alcoholic hepatitis,"Symptoms like vomiting, yellowish skin, abdominal pain, swelling of stomach, history of alcohol consumption, fluid overload are really bothering me."
